movie_id,question
11005,What films explore the bond between a physician and a patient who unexpectedly awakens after years of catatonia?
595,What are some powerful dramas about racism and injustice in the American South?
595,Can you recommend a courtroom movie about a principled lawyer defending someone against false accusations?
595,"What films explore childhood innocence, moral courage, and prejudice?"
740985,What are some hilarious political satires I can watch?
740985,Can you recommend a comedy about an outrageous father-daughter road trip in America?
740985,What movies humorously explore American culture and politics during the COVID-19 pandemic?
417384,What are some horror mystery movies set on Halloween with a group of teenagers uncovering a haunted family secret?
417384,Can you recommend a creepy supernatural movie about friends exploring a supposedly haunted house and unleashing dark forces?
417384,"What scary movies are similar to a dark teen adventure involving an old cursed house, local legends, and mysterious disappearances?"
13207,What are some classic horror movies about a group of teenagers being stalked at a summer camp?
13207,Can you recommend a suspenseful slasher movie set at an abandoned campsite?
13207,What scary movies feature a mysterious masked killer targeting young adults?
700391,What are some sci-fi action movies about astronauts surviving on a dangerous alien planet?
700391,"Can you recommend an adventure movie featuring dinosaurs, survival, and an impending asteroid disaster?"
700391,What movies are similar to a thrilling space-crash survival story set 65 million years ago?
4476,What are some epic romantic dramas set in the American West?
4476,Can you recommend a movie about brothers whose lives are changed by war and love?
4476,"What emotional, sweeping family sagas take place in early 20th-century Montana?"
227719,What are some thrilling sci-fi movies about teenagers who build a time machine?
227719,Can you recommend a movie about a group of friends experimenting with time travel and facing dangerous consequences?
227719,"What movies are similar to Project Almanac, with found technology, teenage inventors, and out-of-control adventures?"
865,What are some action thrillers set in a dystopian future with a totalitarian government?
865,Can you recommend movies where contestants fight for survival on a televised game show?
865,What science fiction films feature an ordinary person being hunted by ruthless government-backed pursuers?
945729,What are some atmospheric mystery thrillers set in haunted or eerie locations?
945729,"Can you recommend a crime mystery involving a séance, a murder, and a brilliant detective?"
945729,What movies should I watch if I enjoy Hercule Poirot stories with supernatural elements and dark secrets?
521,Can you recommend a classic thriller about a jealous husband plotting to murder his wealthy wife for her inheritance?
521,What crime dramas feature a woman in danger after her American lover visits London?
521,"I’m looking for a suspenseful movie involving a carefully planned murder, marital jealousy, and a fortune at stake."
840326,Can you recommend a gritty action-war movie about a lone ex-soldier fighting Nazis in the wilderness?
