movie_id,question
595,I’m looking for a powerful courtroom drama set in a small town with strong themes of empathy and prejudice.
740985,What are some outrageous political comedies that make fun of American culture and current events?
740985,Can you recommend a mockumentary-style comedy with a lot of satire and social commentary?
740985,"I’m looking for a crude, absurd comedy that deals with the COVID era and U.S. politics—what should I watch?"
417384,What are some good horror movies set around Halloween with a mystery element?
417384,Can you recommend a scary movie about teenagers who accidentally unleash a supernatural force?
417384,I’m looking for a horror film with haunted houses and creepy small-town secrets.
13207,Can you recommend a horror thriller set at a creepy summer camp or lakeside campsite?
13207,I’m looking for a slasher movie where a group of young adults are stalked at a remote campground—what should I watch?
13207,What’s a scary movie about campers encountering a mysterious killer at Crystal Lake?
700391,Can you recommend an action-packed sci-fi adventure with dinosaurs and survival elements?
700391,What movie should I watch if I want a tense space survival story set on prehistoric Earth?
700391,Suggest a science fiction adventure film with alien characters stranded on Earth facing dinosaurs
4476,Can you recommend an epic period drama with romance and war elements set in the American West?
4476,"What’s a movie about a family saga in early 20th-century Montana with themes of loyalty, love, and tragedy?"
4476,I’m looking for a sweeping Western drama with strong emotional conflict and a decades-spanning story.
227719,Can you recommend a sci-fi thriller about teenagers who discover time travel and build a machine?
227719,I'm looking for a movie where a group of teens mess with time travel and things go wrong.
227719,What’s a good science fiction movie with a time machine and a suspenseful teen cast?
865,Can you recommend an action thriller about a dystopian future where criminals are forced into deadly game shows?
865,What science fiction movies are similar to a totalitarian society with violent TV competitions and a manhunt?
865,I’m looking for a movie where the government uses a televised survival game to control the public—any suggestions?
945729,Can you recommend a mystery thriller set in a spooky old mansion or palazzo?
945729,What’s a good crime movie with a detective solving a murder during a haunted-house-style séance?
945729,"I want a suspenseful whodunit with a dark, gothic atmosphere and supernatural vibes—what should I watch?"
521,Can you recommend a suspenseful crime thriller about a husband plotting to kill his wife for money?
521,What are some classic drama movies with a tense murder plot and a jealous spouse?
521,"I’m looking for a thrilling movie about betrayal, blackmail, and a planned murder—any suggestions?"
840326,What are some intense action movies about a lone survivor taking on a group of soldiers?
840326,Can you recommend a war thriller with a relentless revenge plot set in a remote wilderness?
840326,What movies feature a tough ex-soldier fighting Nazis over hidden treasure?
1832,What are some funny fantasy movies with angels and religious themes?
1832,Can you recommend a comedy-adventure movie about saving the world from supernatural forces?
1832,"What movies have a sarcastic take on heaven, angels, and faith?"
